OBJECTID,safield002,safield003,sauid,saangle,sasize,sasymbolno,safield000,x,y,objectid_1,x1,y1
321,代田3-55-10,,,,,,,139.658377,35.6570972,321,139.658377,35.6570972
322,代田3-50-14,,,,,,,139.6582447,35.65659909,322,139.6582447,35.65659909
323,代田3-53-1,,,,,,,139.6598079,35.65638637,323,139.6598079,35.65638637
324,北沢3-6-13,,,,,,,139.6717598,35.66573664,324,139.6717598,35.66573664
325,北沢3-23-3,,,,,,,139.6693384,35.66473671,325,139.6693384,35.66473671
326,北沢3-23-2,,,,,,,139.6696628,35.66460276,326,139.6696628,35.66460276
327,北沢3-17-1,,,,,,,139.670099,35.66486358,327,139.670099,35.66486358
328,北沢3-16-5,,,,,,,139.6704583,35.66495988,328,139.6704583,35.66495988
329,北沢3-10-17,,,,,,,139.6715818,35.66484557,329,139.6715818,35.66484557
330,北沢3-10-12,,,,,,,139.6711557,35.66481606,330,139.6711557,35.66481606
331,北沢3-10-9,,,,,,,139.6706346,35.66479715,331,139.6706346,35.66479715
332,北沢3-9-11,,,,,,,139.6710241,35.66456098,332,139.6710241,35.66456098
333,北沢3-9-11,,,,,,,139.6708611,35.66422445,333,139.6708611,35.66422445
334,北沢1-47-17,,,,,,,139.6716723,35.66412198,334,139.6716723,35.66412198
335,北沢3-29-5,,,,,,,139.6677038,35.66504022,335,139.6677038,35.66504022
336,北沢3-29-3,,,,,,,139.6677191,35.66487106,336,139.6677191,35.66487106
337,北沢3-28-6,,,,,,,139.6681402,35.6652841,337,139.6681402,35.6652841
338,北沢3-26-4,,,,,,,139.6681268,35.66406164,338,139.6681268,35.66406164
339,北沢3-26-2,,,,,,,139.6683771,35.66366448,339,139.6683771,35.66366448
340,北沢3-25-8,,,,,,,139.6690024,35.66430369,340,139.6690024,35.66430369
341,北沢3-25-16,,,,,,,139.669103,35.66405847,341,139.669103,35.66405847
342,北沢3-22-14,,,,,,,139.6699244,35.66428097,342,139.6699244,35.66428097
343,北沢3-9-3,,,,,,,139.6703862,35.66397548,343,139.6703862,35.66397548
344,北沢1-24-9,,,,,,,139.6717503,35.66364877,344,139.6717503,35.66364877
345,北沢1-22-2,,,,,,,139.6727558,35.66468787,345,139.6727558,35.66468787
346,北沢1-19-15,,,,,,,139.6735916,35.66472017,346,139.6735916,35.66472017
347,北沢1-19-18,,,,,,,139.6741149,35.66478675,347,139.6741149,35.66478675
348,北沢1-27-8,,,,,,,139.6736771,35.66357815,348,139.6736771,35.66357815
349,北沢1-20-14,,,,,,,139.6733415,35.66520739,349,139.6733415,35.66520739
350,北沢1-23-24,,,,,,,139.6731189,35.6641551,350,139.6731189,35.6641551
351,北沢3-19-5,,,,,,,139.6698383,35.66373921,351,139.6698383,35.66373921
352,北沢3-19-7,,,,,,,139.670094,35.66377931,352,139.670094,35.66377931
353,北沢1-46-16,,,,,,,139.6701364,35.66284248,353,139.6701364,35.66284248
354,北沢1-46-2,,,,,,,139.6699935,35.66270636,354,139.6699935,35.66270636
355,北沢2-8-11,,,,,,,139.6694987,35.66283377,355,139.6694987,35.66283377
356,北沢2-8-18,,,,,,,139.6699883,35.66226901,356,139.6699883,35.66226901
357,北沢1-40-11,,,,,,,139.6703186,35.6623275,357,139.6703186,35.6623275
358,北沢1-40-6,,,,,,,139.6699372,35.66192047,358,139.6699372,35.66192047
359,北沢2-9-19,,,,,,,139.6692748,35.66241649,359,139.6692748,35.66241649
360,北沢2-7-13,,,,,,,139.6696926,35.66173049,360,139.6696926,35.66173049
361,北沢2-9-23,,,,,,,139.669086,35.66200954,361,139.669086,35.66200954
362,北沢1-41-12,,,,,,,139.6709803,35.66168382,362,139.6709803,35.66168382
363,北沢1-42-2,,,,,,,139.6714164,35.66161275,363,139.6714164,35.66161275
364,北沢1-30-6,,,,,,,139.6720823,35.66272783,364,139.6720823,35.66272783
365,北沢1-30-3,,,,,,,139.6723783,35.66237588,365,139.6723783,35.66237588
366,北沢1-43-9,,,,,,,139.6719423,35.66189928,366,139.6719423,35.66189928
367,北沢1-43-11,,,,,,,139.672174,35.66189175,367,139.672174,35.66189175
368,北沢1-43-14,,,,,,,139.6724069,35.66141154,368,139.6724069,35.66141154
369,北沢1-41-25,,,,,,,139.6716045,35.66112013,369,139.6716045,35.66112013
370,北沢1-33-10,,,,,,,139.6717738,35.66133994,370,139.6717738,35.66133994
371,北沢1-29-3,,,,,,,139.6727035,35.6624103,371,139.6727035,35.6624103
372,北沢1-28-5,,,,,,,139.6731381,35.6621922,372,139.6731381,35.6621922
373,北沢1-8-9,,,,,,,139.6736809,35.66178118,373,139.6736809,35.66178118
374,北沢1-10-5,,,,,,,139.6740095,35.66172113,374,139.6740095,35.66172113
375,北沢1-31-18,,,,,,,139.6729044,35.66174436,375,139.6729044,35.66174436
376,北沢1-32-22,,,,,,,139.6733356,35.66129713,376,139.6733356,35.66129713
377,代沢2-45-2,,,,,,,139.6724611,35.6606724,377,139.6724611,35.6606724
378,代沢2-44-14,,,,,,,139.6725148,35.6605058,378,139.6725148,35.6605058
379,代沢2-46-6,,,,,,,139.6727712,35.66089383,379,139.6727712,35.66089383
380,代沢2-47-5,,,,,,,139.673426,35.660721,380,139.673426,35.660721
381,代沢2-39-6,,,,,,,139.6742068,35.65893588,381,139.6742068,35.65893588
382,池尻4-38-8,,,,,,,139.6734402,35.65416127,382,139.6734402,35.65416127
383,池尻4-35-16,,,,,,,139.6736169,35.65444147,383,139.6736169,35.65444147
384,池尻4-37-3,,,,,,,139.6739997,35.65466597,384,139.6739997,35.65466597
385,代沢3-14-7,,,,,,,139.6734046,35.6551695,385,139.6734046,35.6551695
386,代沢3-1-8,,,,,,,139.671853,35.65433654,386,139.671853,35.65433654
387,代沢3-1-15,,,,,,,139.6726287,35.65392619,387,139.6726287,35.65392619
388,代沢3-19-8,,,,,,,139.6720212,35.65546205,388,139.6720212,35.65546205
389,代沢3-3-6,,,,,,,139.6705251,35.65456055,389,139.6705251,35.65456055
390,代沢4-32-11,,,,,,,139.6707861,35.65362591,390,139.6707861,35.65362591
391,代沢4-38-4,,,,,,,139.6697843,35.65375525,391,139.6697843,35.65375525
392,代沢4-40-13,,,,,,,139.6689737,35.65414652,392,139.6689737,35.65414652
393,代沢4-30-10,,,,,,,139.6690301,35.65368365,393,139.6690301,35.65368365
394,代沢4-19-10,,,,,,,139.6688616,35.65296169,394,139.6688616,35.65296169
395,代沢4-31-3,,,,,,,139.6696747,35.65301282,395,139.6696747,35.65301282
396,代沢4-19-19,,,,,,,139.6695441,35.65234238,396,139.6695441,35.65234238
397,代沢4-15-11,,,,,,,139.6689539,35.65219645,397,139.6689539,35.65219645
398,代沢4-15-6,,,,,,,139.6686785,35.65178523,398,139.6686785,35.65178523
399,代沢4-16-12,,,,,,,139.669931,35.65218291,399,139.669931,35.65218291
400,代沢4-17-11,,,,,,,139.6709418,35.65289943,400,139.6709418,35.65289943
401,代沢4-1-1,,,,,,,139.6704419,35.65161276,401,139.6704419,35.65161276
402,代沢4-1-12,,,,,,,139.6698906,35.65162283,402,139.6698906,35.65162283
403,代沢4-1-5,,,,,,,139.6697075,35.65128574,403,139.6697075,35.65128574
404,代沢4-2-4,,,,,,,139.6688135,35.6511184,404,139.6688135,35.6511184
405,代沢4-4-17,,,,,,,139.6679465,35.65133579,405,139.6679465,35.65133579
406,代沢4-4-10,,,,,,,139.6675696,35.65141397,406,139.6675696,35.65141397
407,代沢4-4-18,,,,,,,139.6678152,35.65099039,407,139.6678152,35.65099039
408,代沢4-4-4,,,,,,,139.6673539,35.65106781,408,139.6673539,35.65106781
409,代沢4-12-16,,,,,,,139.6671909,35.65194643,409,139.6671909,35.65194643
410,代沢4-5-1,,,,,,,139.6672215,35.65102373,410,139.6672215,35.65102373
411,代沢4-5-6,,,,,,,139.6669106,35.6510964,411,139.6669106,35.6510964
412,代沢4-5-10,,,,,,,139.6665942,35.65136701,412,139.6665942,35.65136701
413,代沢4-6-10,,,,,,,139.6661897,35.65172312,413,139.6661897,35.65172312
414,代沢4-10-1,,,,,,,139.6656583,35.65181649,414,139.6656583,35.65181649
415,代沢4-7-13,,,,,,,139.6662017,35.65121017,415,139.6662017,35.65121017
416,代沢4-9-2,,,,,,,139.6654059,35.6513184,416,139.6654059,35.6513184
417,代田1-17-1,,,,,,,139.6652679,35.65191347,417,139.6652679,35.65191347
418,代田1-16-16,,,,,,,139.6651042,35.65123974,418,139.6651042,35.65123974
419,代田1-2-2,,,,,,,139.6643271,35.65085737,419,139.6643271,35.65085737
420,代田1-15-12,,,,,,,139.6644881,35.65180521,420,139.6644881,35.65180521
421,代田1-14-10,,,,,,,139.6638331,35.65188154,421,139.6638331,35.65188154
422,代田1-12-11,,,,,,,139.662092,35.65203934,422,139.662092,35.65203934
423,代田1-12-6,,,,,,,139.6614932,35.65205255,423,139.6614932,35.65205255
424,代田1-11-3,,,,,,,139.6613201,35.65150616,424,139.6613201,35.65150616
425,代田1-7-19,,,,,,,139.6622913,35.65097564,425,139.6622913,35.65097564
426,代田1-7-2,,,,,,,139.6619051,35.65087396,426,139.6619051,35.65087396
427,代田1-20-16,,,,,,,139.6630013,35.65228733,427,139.6630013,35.65228733
428,代田1-20-12,,,,,,,139.6626474,35.65255716,428,139.6626474,35.65255716
429,代田1-10-6,,,,,,,139.6609003,35.65197004,429,139.6609003,35.65197004
430,代田1-10-6,,,,,,,139.6604624,35.65180968,430,139.6604624,35.65180968
431,代田1-9-8,,,,,,,139.6604395,35.65200894,431,139.6604395,35.65200894
432,代田1-8-7,,,,,,,139.6605196,35.65120179,432,139.6605196,35.65120179
433,代田1-23-7,,,,,,,139.6603824,35.65304644,433,139.6603824,35.65304644
434,代田1-37-4,,,,,,,139.6602688,35.65379018,434,139.6602688,35.65379018
435,代田1-26-19,,,,,,,139.6622508,35.65293274,435,139.6622508,35.65293274
436,代田1-25-1,,,,,,,139.661318,35.65290725,436,139.661318,35.65290725
437,代田1-34-11,,,,,,,139.6624735,35.65385399,437,139.6624735,35.65385399
438,代田1-27-12,,,,,,,139.6626083,35.65330966,438,139.6626083,35.65330966
439,代田1-28-3,,,,,,,139.6635305,35.65277978,439,139.6635305,35.65277978
440,代田1-28-1,,,,,,,139.6637472,35.65252653,440,139.6637472,35.65252653
441,代田1-33-16,,,,,,,139.6641293,35.65377836,441,139.6641293,35.65377836
442,代田1-33-17,,,,,,,139.6641101,35.65358922,442,139.6641101,35.65358922
443,代田1-32-2,,,,,,,139.6644179,35.6534521,443,139.6644179,35.6534521
444,代沢4-23-7,,,,,,,139.666113,35.65282729,444,139.666113,35.65282729
445,代沢4-23-16,,,,,,,139.6663803,35.65243701,445,139.6663803,35.65243701
446,代沢4-22-9,,,,,,,139.6665438,35.65301456,446,139.6665438,35.65301456
447,代沢4-22-16,,,,,,,139.6671546,35.65264783,447,139.6671546,35.65264783
448,代沢4-21-15,,,,,,,139.6679558,35.65278035,448,139.6679558,35.65278035
449,代沢4-28-5,,,,,,,139.6672667,35.65313139,449,139.6672667,35.65313139
450,代沢4-20-9,,,,,,,139.6681112,35.65297157,450,139.6681112,35.65297157
451,代沢4-13-9,,,,,,,139.6675336,35.65224535,451,139.6675336,35.65224535
452,代沢4-40-3,,,,,,,139.6685279,35.6537932,452,139.6685279,35.6537932
453,代沢4-41-3,,,,,,,139.667744,35.65382881,453,139.667744,35.65382881
454,代沢4-42-5,,,,,,,139.6672811,35.65420314,454,139.6672811,35.65420314
455,代沢4-44-1,,,,,,,139.6671392,35.65385312,455,139.6671392,35.65385312
456,代沢4-44-12,,,,,,,139.6671379,35.65420926,456,139.6671379,35.65420926
457,代沢4-44-14,,,,,,,139.6669201,35.65397135,457,139.6669201,35.65397135
458,代沢4-45-18,,,,,,,139.6664345,35.65396951,458,139.6664345,35.65396951
459,代沢4-46-5,,,,,,,139.6656765,35.65434857,459,139.6656765,35.65434857
460,代沢4-46-10,,,,,,,139.6653914,35.65470475,460,139.6653914,35.65470475
461,代沢5-1-10,,,,,,,139.6683217,35.65488682,461,139.6683217,35.65488682
462,代沢5-3-17,,,,,,,139.6663954,35.65512628,462,139.6663954,35.65512628
463,代沢5-4-2,,,,,,,139.6660894,35.65525205,463,139.6660894,35.65525205
464,代沢3-7-9,,,,,,,139.6684269,35.65556841,464,139.6684269,35.65556841
465,代沢3-7-3,,,,,,,139.6688678,35.65494905,465,139.6688678,35.65494905
466,代沢5-7-18,,,,,,,139.6683157,35.65550462,466,139.6683157,35.65550462
467,代沢5-7-8,,,,,,,139.6675415,35.65551708,467,139.6675415,35.65551708
468,代沢5-6-15,,,,,,,139.6674273,35.65579869,468,139.6674273,35.65579869
469,代沢5-6-2,,,,,,,139.6670648,35.65541384,469,139.6670648,35.65541384
470,代沢5-6-1,,,,,,,139.6671547,35.65552087,470,139.6671547,35.65552087
471,代沢5-3-11,,,,,,,139.6652256,35.65510816,471,139.6652256,35.65510816
472,代沢5-13-3,,,,,,,139.665447,35.65599244,472,139.665447,35.65599244
473,代沢5-13-4,,,,,,,139.6650838,35.65596463,473,139.6650838,35.65596463
474,代沢3-27-1,,,,,,,139.6683451,35.656038,474,139.6683451,35.656038
475,代沢5-9-3,,,,,,,139.666972,35.65609416,475,139.666972,35.65609416
476,代沢5-18-1,,,,,,,139.6675404,35.65672699,476,139.6675404,35.65672699
477,代沢5-17-13,,,,,,,139.6669063,35.65674153,477,139.6669063,35.65674153
478,代沢5-17-4,,,,,,,139.6664639,35.65683673,478,139.6664639,35.65683673
479,代沢5-13-10,,,,,,,139.6655844,35.65630424,479,139.6655844,35.65630424
480,代田2-25-3,,,,,,,139.6642592,35.65678282,480,139.6642592,35.65678282
481,代田2-13-1,,,,,,,139.6637704,35.65621021,481,139.6637704,35.65621021
482,代田2-10-8,,,,,,,139.6632488,35.65596791,482,139.6632488,35.65596791
483,代田2-10-8,,,,,,,139.6629774,35.65583151,483,139.6629774,35.65583151
484,代田2-14-14,,,,,,,139.6627755,35.65669068,484,139.6627755,35.65669068
485,代田2-8-16,,,,,,,139.6620952,35.65548386,485,139.6620952,35.65548386
486,代田2-17-11,,,,,,,139.6601001,35.6557305,486,139.6601001,35.6557305
487,代田2-17-20,,,,,,,139.6600995,35.65684685,487,139.6600995,35.65684685
488,代田2-17-20,,,,,,,139.6600969,35.65666802,488,139.6600969,35.65666802
489,代田2-22-3,,,,,,,139.6615851,35.65658091,489,139.6615851,35.65658091
490,代田2-19-18,,,,,,,139.6606658,35.65694583,490,139.6606658,35.65694583
491,代田2-21-17,,,,,,,139.6613687,35.65705256,491,139.6613687,35.65705256
492,代田2-23-14,,,,,,,139.6628334,35.65721239,492,139.6628334,35.65721239
493,代田2-18-11,,,,,,,139.6602198,35.65734432,493,139.6602198,35.65734432
494,代田2-20-9,,,,,,,139.6611767,35.65770741,494,139.6611767,35.65770741
495,代田2-31-7,,,,,,,139.6615887,35.65798598,495,139.6615887,35.65798598
496,代田2-30-17,,,,,,,139.662013,35.65795882,496,139.662013,35.65795882
497,代田2-29-11,,,,,,,139.6622331,35.65797906,497,139.6622331,35.65797906
498,代田2-29-7,,,,,,,139.6623301,35.65767705,498,139.6623301,35.65767705
499,代田2-28-2,,,,,,,139.6634948,35.65773936,499,139.6634948,35.65773936
500,代田2-27-4,,,,,,,139.6632351,35.65735393,500,139.6632351,35.65735393
501,代田2-27-14,,,,,,,139.6637535,35.65740081,501,139.6637535,35.65740081
502,代田2-26-20,,,,,,,139.6647459,35.65749315,502,139.6647459,35.65749315
503,代田2-34-19,,,,,,,139.6647049,35.6579893,503,139.6647049,35.6579893
504,代沢5-16-17,,,,,,,139.6661149,35.6574947,504,139.6661149,35.6574947
505,代沢5-20-2,,,,,,,139.6667339,35.65738532,505,139.6667339,35.65738532
506,代沢5-20-7,,,,,,,139.6669873,35.65783194,506,139.6669873,35.65783194
507,代沢5-29-17,,,,,,,139.6675644,35.65797245,507,139.6675644,35.65797245
508,代沢5-26-15,,,,,,,139.666904,35.65820067,508,139.666904,35.65820067
509,代沢5-8-13,,,,,,,139.6677609,35.65730625,509,139.6677609,35.65730625
510,代沢5-8-17,,,,,,,139.6678177,35.65763487,510,139.6678177,35.65763487
511,代沢5-8-19,,,,,,,139.6680658,35.65764955,511,139.6680658,35.65764955
512,代沢5-8-7,,,,,,,139.6676957,35.65689071,512,139.6676957,35.65689071
513,代沢3-27-20,,,,,,,139.66891,35.65747331,513,139.66891,35.65747331
514,代沢3-24-9,,,,,,,139.6698547,35.65718463,514,139.6698547,35.65718463
515,代沢2-17-5,,,,,,,139.670717,35.65749334,515,139.670717,35.65749334
516,代沢2-17-7,,,,,,,139.6710328,35.65772073,516,139.6710328,35.65772073
517,代沢2-17-13,,,,,,,139.6714547,35.65773771,517,139.6714547,35.65773771
518,代沢2-13-4,,,,,,,139.6718439,35.65755074,518,139.6718439,35.65755074
519,代沢2-10-11,,,,,,,139.6721826,35.65701082,519,139.6721826,35.65701082
520,代沢2-9-14,,,,,,,139.6729963,35.65757563,520,139.6729963,35.65757563
521,代沢2-13-15,,,,,,,139.6725116,35.65795131,521,139.6725116,35.65795131
522,代沢2-6-5,,,,,,,139.6735144,35.65777642,522,139.6735144,35.65777642
523,代沢2-4-7,,,,,,,139.6736732,35.65746151,523,139.6736732,35.65746151
524,代沢2-2-13,,,,,,,139.6732429,35.65694058,524,139.6732429,35.65694058
525,代沢2-36-6,,,,,,,139.6724225,35.65893296,525,139.6724225,35.65893296
526,代沢2-6-12,,,,,,,139.6729153,35.65832583,526,139.6729153,35.65832583
527,代沢2-37-9,,,,,,,139.6729303,35.6585154,527,139.6729303,35.6585154
528,代沢2-14-14,,,,,,,139.6722335,35.6582638,528,139.6722335,35.6582638
529,代沢2-15-2,,,,,,,139.6716639,35.65837391,529,139.6716639,35.65837391
530,代沢2-16-13,,,,,,,139.6716885,35.65813553,530,139.6716885,35.65813553
531,代沢2-20-19,,,,,,,139.6708613,35.65818868,531,139.6708613,35.65818868
532,代沢2-20-11,,,,,,,139.6706507,35.65889255,532,139.6706507,35.65889255
533,代沢2-25-14,,,,,,,139.669702,35.65903305,533,139.669702,35.65903305
534,代沢2-25-7,,,,,,,139.6689936,35.65840067,534,139.6689936,35.65840067
535,代沢2-28-10,,,,,,,139.668372,35.65847977,535,139.668372,35.65847977
536,代沢2-28-12,,,,,,,139.6685071,35.65893164,536,139.6685071,35.65893164
537,代沢2-32-2,,,,,,,139.6701176,35.65925625,537,139.6701176,35.65925625
538,代沢2-30-1,,,,,,,139.6690273,35.65911271,538,139.6690273,35.65911271
539,北沢2-1-5,,,,,,,139.6677266,35.65912463,539,139.6677266,35.65912463
540,代沢5-31-12,,,,,,,139.6680746,35.65857311,540,139.6680746,35.65857311
541,代沢5-30-9,,,,,,,139.6680405,35.65818394,541,139.6680405,35.65818394
542,代沢2-28-6,,,,,,,139.6681025,35.65805594,542,139.6681025,35.65805594
543,代沢5-29-12,,,,,,,139.6673614,35.65857519,543,139.6673614,35.65857519
544,代沢5-36-16,,,,,,,139.6673098,35.65899651,544,139.6673098,35.65899651
545,代沢5-28-11,,,,,,,139.6668308,35.65893275,545,139.6668308,35.65893275
546,代沢5-27-10,,,,,,,139.6663735,35.65879944,546,139.6663735,35.65879944
547,代沢5-24-11,,,,,,,139.6650127,35.65912528,547,139.6650127,35.65912528
548,代田2-36-19,,,,,,,139.6645997,35.65936997,548,139.6645997,35.65936997
549,代田2-35-1,,,,,,,139.6647339,35.65843156,549,139.6647339,35.65843156
550,代沢5-36-8,,,,,,,139.6665887,35.65928774,550,139.6665887,35.65928774
551,代田5-1-18,,,,,,,139.6639524,35.65980929,551,139.6639524,35.65980929
552,代田2-36-8,,,,,,,139.6638531,35.65870326,552,139.6638531,35.65870326
553,北沢2-21-6,,,,,,,139.6659445,35.66017804,553,139.6659445,35.66017804
554,北沢2-21-27,,,,,,,139.6664905,35.66013697,554,139.6664905,35.66013697
555,北沢2-17-5,,,,,,,139.6665491,35.65988629,555,139.6665491,35.65988629
556,北沢2-18-7,,,,,,,139.6666349,35.66043426,556,139.6666349,35.66043426
557,北沢2-18-2,,,,,,,139.6671461,35.6602418,557,139.6671461,35.6602418
558,北沢2-19-15,,,,,,,139.6672923,35.66072343,558,139.6672923,35.66072343
559,北沢2-3-9,,,,,,,139.6680268,35.66003831,559,139.6680268,35.66003831
560,北沢2-4-5,,,,,,,139.6684554,35.66058432,560,139.6684554,35.66058432
561,北沢2-5-10,,,,,,,139.6690531,35.66068663,561,139.6690531,35.66068663
562,北沢2-2-3,,,,,,,139.6682602,35.65947699,562,139.6682602,35.65947699
563,代沢2-29-5,,,,,,,139.6686697,35.65940391,563,139.6686697,35.65940391
564,代沢2-29-7,,,,,,,139.6687855,35.65981924,564,139.6687855,35.65981924
565,代沢2-29-12,,,,,,,139.6689708,35.6603047,565,139.6689708,35.6603047
566,代沢2-30-17,,,,,,,139.6693417,35.66006553,566,139.6693417,35.66006553
567,代沢2-31-10,,,,,,,139.6692519,35.65968818,567,139.6692519,35.65968818
568,北沢2-20-14,,,,,,,139.6671068,35.66103235,568,139.6671068,35.66103235
569,北沢2-12-10,,,,,,,139.667891,35.66111933,569,139.667891,35.66111933
570,北沢1-37-11,,,,,,,139.6700739,35.66075058,570,139.6700739,35.66075058
571,北沢1-34-8,,,,,,,139.6714187,35.6604288,571,139.6714187,35.6604288
572,代沢2-35-9,,,,,,,139.6720848,35.66015072,572,139.6720848,35.66015072
573,北沢2-32-2,,,,,,,139.6682856,35.66229517,573,139.6682856,35.66229517
574,北沢2-30-11,,,,,,,139.6675733,35.66313391,574,139.6675733,35.66313391
575,北沢2-26-23,,,,,,,139.6667524,35.66232289,575,139.6667524,35.66232289
576,北沢2-26-15,,,,,,,139.6663587,35.662671,576,139.6663587,35.662671
577,北沢2-26-3,,,,,,,139.6663028,35.66225043,577,139.6663028,35.66225043
578,北沢2-29-7,,,,,,,139.6663556,35.66325058,578,139.6663556,35.66325058
579,北沢2-40-9,,,,,,,139.6655347,35.66433956,579,139.6655347,35.66433956
580,北沢2-39-10,,,,,,,139.6664188,35.6643306,580,139.6664188,35.6643306
581,北沢2-28-8,,,,,,,139.665484,35.66353528,581,139.665484,35.66353528
582,北沢2-37-23,,,,,,,139.6672737,35.66354182,582,139.6672737,35.66354182
583,北沢2-38-9,,,,,,,139.6668147,35.66435467,583,139.6668147,35.66435467
584,北沢3-31-4,,,,,,,139.6665625,35.66461762,584,139.6665625,35.66461762
585,北沢3-32-10,,,,,,,139.6666585,35.66538329,585,139.6666585,35.66538329
586,北沢3-30-14,,,,,,,139.6671341,35.66560992,586,139.6671341,35.66560992
587,代田6-12,,,,,,,139.6648393,35.66444855,587,139.6648393,35.66444855
588,代田6-12-29,,,,,,,139.6645843,35.66564279,588,139.6645843,35.66564279
589,代田6-12-21,,,,,,,139.6635529,35.66549342,589,139.6635529,35.66549342
590,代田6-10-1,,,,,,,139.6642647,35.66463839,590,139.6642647,35.66463839
591,代田6-15-1,,,,,,,139.6638505,35.66570999,591,139.6638505,35.66570999
592,代田6-14-2,,,,,,,139.6640069,35.66582216,592,139.6640069,35.66582216
593,代田6-20-18,,,,,,,139.6625682,35.66513355,593,139.6625682,35.66513355
594,代田6-14-9,,,,,,,139.6638394,35.66633003,594,139.6638394,35.66633003
595,代田6-15-17,,,,,,,139.6629204,35.66617009,595,139.6629204,35.66617009
596,代田6-15-18,,,,,,,139.663111,35.66627771,596,139.663111,35.66627771
597,代田6-16-7,,,,,,,139.6625429,35.66628962,597,139.6625429,35.66628962
598,大原1-2-9,,,,,,,139.6656286,35.66628999,598,139.6656286,35.66628999
599,大原1-4-6,,,,,,,139.664846,35.66627276,599,139.664846,35.66627276
600,大原1-4-6,,,,,,,139.6643242,35.66704712,600,139.6643242,35.66704712
601,大原1-4-6,,,,,,,139.6638256,35.6664717,601,139.6638256,35.6664717
602,大原1-4-2,,,,,,,139.6643274,35.66597783,602,139.6643274,35.66597783
603,大原1-5-27,,,,,,,139.6637184,35.66663074,603,139.6637184,35.66663074
604,大原1-7-12,,,,,,,139.6649565,35.66707775,604,139.6649565,35.66707775
605,松原2-29-9,,,,,,,139.6484231,35.66678976,605,139.6484231,35.66678976
606,松原2-29-13,,,,,,,139.6487504,35.66712124,606,139.6487504,35.66712124
607,松原2-23-9,,,,,,,139.650012,35.66706449,607,139.650012,35.66706449
608,松原2-21-1,,,,,,,139.651091,35.66623741,608,139.651091,35.66623741
609,松原2-17-36,,,,,,,139.6496476,35.66616437,609,139.6496476,35.66616437
610,松原1-27-7,,,,,,,139.6517911,35.66643974,610,139.6517911,35.66643974
611,松原2-18-12,,,,,,,139.6487093,35.66579544,611,139.6487093,35.66579544
612,松原2-7,,,,,,,139.648131,35.6650895,612,139.648131,35.6650895
613,松原2-7,,,,,,,139.6488433,35.6653601,613,139.6488433,35.6653601
614,松原2-7,,,,,,,139.6496805,35.66483435,614,139.6496805,35.66483435
615,松原2-7-44,,,,,,,139.6492328,35.66367621,615,139.6492328,35.66367621
616,豪徳寺1-26-6,,,,,,,139.6484085,35.65389883,616,139.6484085,35.65389883
617,豪徳寺1-31-13,,,,,,,139.6489996,35.65336676,617,139.6489996,35.65336676
618,豪徳寺1-33-4,,,,,,,139.6488439,35.653916,618,139.6488439,35.653916
619,豪徳寺1-33-4,,,,,,,139.6490574,35.6538781,619,139.6490574,35.6538781
620,豪徳寺1-29-2,,,,,,,139.648468,35.65295753,620,139.648468,35.65295753
621,豪徳寺1-14-9,,,,,,,139.6479823,35.65265843,621,139.6479823,35.65265843
622,豪徳寺1-14-3,,,,,,,139.6483007,35.6524936,622,139.6483007,35.6524936
623,豪徳寺1-14-15,,,,,,,139.6486431,35.65286324,623,139.6486431,35.65286324
624,豪徳寺2-2-9,,,,,,,139.6483391,35.64649411,624,139.6483391,35.64649411
625,豪徳寺2-2-1,,,,,,,139.64822,35.64564817,625,139.64822,35.64564817
626,豪徳寺2-5-2,,,,,,,139.6495264,35.64608265,626,139.6495264,35.64608265
627,豪徳寺2-4-7,,,,,,,139.6492812,35.64631501,627,139.6492812,35.64631501
628,豪徳寺2-9-3,,,,,,,139.6494824,35.64685614,628,139.6494824,35.64685614
629,豪徳寺2-14-26,,,,,,,139.6481552,35.64756115,629,139.6481552,35.64756115
630,豪徳寺2-9-9,,,,,,,139.6496846,35.64769951,630,139.6496846,35.64769951
631,豪徳寺2-10-9,,,,,,,139.6492499,35.64816323,631,139.6492499,35.64816323
632,豪徳寺2-11-4,,,,,,,139.6488958,35.64852838,632,139.6488958,35.64852838
633,豪徳寺2-26-11,,,,,,,139.648564,35.64967126,633,139.648564,35.64967126
634,豪徳寺2-25-5,,,,,,,139.648698,35.64937005,634,139.648698,35.64937005
635,豪徳寺2-27-2,,,,,,,139.6491843,35.64959767,635,139.6491843,35.64959767
636,梅丘2-5-9,,,,,,,139.6493646,35.64975109,636,139.6493646,35.64975109
637,梅丘2-4-9,,,,,,,139.6494506,35.64945196,637,139.6494506,35.64945196
638,豪徳寺2-28-12,,,,,,,139.6484868,35.65039738,638,139.6484868,35.65039738
639,梅丘2-22-1,,,,,,,139.6494545,35.65026194,639,139.6494545,35.65026194
640,豪徳寺1-10-15,,,,,,,139.6486333,35.65131376,640,139.6486333,35.65131376
641,豪徳寺1-17-7,,,,,,,139.6478375,35.65199254,641,139.6478375,35.65199254
642,豪徳寺1-12-6,,,,,,,139.6487795,35.65199363,642,139.6487795,35.65199363
643,豪徳寺1-32-3,,,,,,,139.6493259,35.65282445,643,139.6493259,35.65282445
644,豪徳寺1-32-2,,,,,,,139.6494559,35.65285719,644,139.6494559,35.65285719
645,梅丘1-59-11,,,,,,,139.6498291,35.65289471,645,139.6498291,35.65289471
646,豪徳寺1-12-20,,,,,,,139.6492915,35.6516655,646,139.6492915,35.6516655
