市区町村コード,NO,都道府県名,市区町村名,種別,住所（都道府県）,住所（市区町村）,住所（町名番地）,方書,緯度,経度,消火器番号,備考
013206,0000016024,東京都,府中市,その他,東京都,府中市,四谷3丁目33番地,,35.66384818,139.4450634,16-024,
013206,0000016025,東京都,府中市,その他,東京都,府中市,四谷3丁目5番地4,,35.66140499,139.4492937,16-025,
013206,0000016026,東京都,府中市,その他,東京都,府中市,四谷1丁目36番地10,,35.66087736,139.4496515,16-026,
013206,0000016027,東京都,府中市,その他,東京都,府中市,四谷3丁目7番地13,,35.66071595,139.4486653,16-027,
013206,0000016028,東京都,府中市,その他,東京都,府中市,四谷3丁目62番地9,,35.66054094,139.4474162,16-028,
013206,0000016029,東京都,府中市,その他,東京都,府中市,四谷3丁目55番地83,,35.66070396,139.4462506,16-029,
013206,0000016030,東京都,府中市,その他,東京都,府中市,四谷2丁目51番地,,35.66492651,139.4498201,16-030,
013206,0000016031,東京都,府中市,その他,東京都,府中市,四谷2丁目73番地,,35.66410553,139.4462801,16-031,
013206,0000016032,東京都,府中市,その他,東京都,府中市,四谷2丁目36番地11,,35.66708272,139.447132,16-032,
013206,0000016033,東京都,府中市,その他,東京都,府中市,四谷3丁目2番地,,35.66274743,139.4481695,16-033,
013206,0000016034,東京都,府中市,その他,東京都,府中市,四谷1丁目31番地,,35.66197816,139.4501969,16-034,
013206,0000016035,東京都,府中市,その他,東京都,府中市,四谷2丁目31番地,,35.66591719,139.4481321,16-035,
013206,0000016036,東京都,府中市,その他,東京都,府中市,四谷3丁目19番地,,35.66152947,139.4469651,16-036,
013206,0000016037,東京都,府中市,その他,東京都,府中市,四谷4丁目20番地9,,35.66662444,139.4424239,16-037,
013206,0000016038,東京都,府中市,その他,東京都,府中市,四谷2丁目45番地1,,35.66504351,139.446849,16-038,
013206,0000016039,東京都,府中市,その他,東京都,府中市,四谷2丁目59番地,,35.66272557,139.4499907,16-039,
013206,0000016040,東京都,府中市,その他,東京都,府中市,四谷6丁目35番地,,35.67099248,139.4327298,16-040,
013206,0000016041,東京都,府中市,その他,東京都,府中市,四谷2丁目48番地,,35.66544554,139.4488695,16-041,
013206,0000016042,東京都,府中市,その他,東京都,府中市,四谷1丁目8番地,,35.66006272,139.4538181,16-042,
013206,0000016043,東京都,府中市,その他,東京都,府中市,四谷1丁目43番地,,35.6580496,139.4516691,16-043,
013206,0000016044,東京都,府中市,その他,東京都,府中市,四谷1丁目44番地,,35.65744125,139.4511035,16-044,
013206,0000016045,東京都,府中市,その他,東京都,府中市,四谷1丁目47番地12,,35.65759532,139.4500406,16-045,
013206,0000016046,東京都,府中市,その他,東京都,府中市,四谷1丁目63番地,,35.6574456,139.4492167,16-046,
013206,0000016047,東京都,府中市,その他,東京都,府中市,四谷1丁目63番地,,35.65838483,139.4478937,16-047,
013206,0000016048,東京都,府中市,その他,東京都,府中市,四谷1丁目60番地,,35.65978222,139.4488798,16-048,
013206,0000016049,東京都,府中市,その他,東京都,府中市,四谷1丁目53番地14,,35.65912125,139.4498194,16-049,
013206,0000016050,東京都,府中市,その他,東京都,府中市,四谷3丁目64番地105,,35.65922172,139.4461139,16-050,
013206,0000016051,東京都,府中市,その他,東京都,府中市,四谷2丁目62番地,,35.66338838,139.4487327,16-051,
013206,0000016052,東京都,府中市,その他,東京都,府中市,四谷4丁目6番地2,,35.66620688,139.4456962,16-052,
013206,0000016053,東京都,府中市,その他,東京都,府中市,四谷3丁目32番地,,35.66416614,139.4433693,16-053,
013206,0000016054,東京都,府中市,その他,東京都,府中市,四谷5丁目8番地,,35.66426743,139.4400132,16-054,
013206,0000016055,東京都,府中市,その他,東京都,府中市,四谷5丁目8番地49,,35.66459092,139.440149,16-055,
013206,0000016056,東京都,府中市,その他,東京都,府中市,四谷5丁目41番地,,35.66417129,139.4392669,16-056,
013206,0000016059,東京都,府中市,その他,東京都,府中市,四谷5丁目8番地,,35.66632772,139.4382688,16-059,
013206,0000016061,東京都,府中市,その他,東京都,府中市,四谷4丁目18番地,,35.66608297,139.4408841,16-061,
013206,0000016062,東京都,府中市,その他,東京都,府中市,四谷4丁目52番地,,35.66858923,139.4394137,16-062,
013206,0000016063,東京都,府中市,その他,東京都,府中市,四谷3丁目50番地24,,35.66166703,139.4435315,16-063,
013206,0000016064,東京都,府中市,その他,東京都,府中市,四谷3丁目48番地5,,35.66299385,139.4429695,16-064,
013206,0000016065,東京都,府中市,その他,東京都,府中市,四谷1丁目2827番地,,35.65827206,139.4475872,16-065,
013206,0000016066,東京都,府中市,その他,東京都,府中市,四谷6丁目21番地,,35.67017534,139.436224,16-066,
013206,0000016068,東京都,府中市,その他,東京都,府中市,四谷2丁目54番地,,35.6641545,139.4493854,16-068,
013206,0000016069,東京都,府中市,その他,東京都,府中市,四谷2丁目6番地,,35.66592854,139.4520474,16-069,
013206,0000016070,東京都,府中市,その他,東京都,府中市,四谷3丁目55番地3,,35.66174011,139.4449507,16-070,
013206,0000016071,東京都,府中市,その他,東京都,府中市,四谷1丁目3番地12,,35.65944835,139.4537914,16-071,
013206,0000016072,東京都,府中市,その他,東京都,府中市,四谷1丁目11番地6,,35.66007441,139.4526925,16-072,
013206,0000016073,東京都,府中市,その他,東京都,府中市,四谷1丁目46番地7,,35.65713564,139.4501714,16-073,
013206,0000016075,東京都,府中市,その他,東京都,府中市,四谷3丁目6番地,,35.66150159,139.448332,16-075,
013206,0000016076,東京都,府中市,その他,東京都,府中市,四谷3丁目55番地30,,35.66101426,139.4451595,16-076,
013206,0000016077,東京都,府中市,その他,東京都,府中市,四谷3丁目55番地,,35.6613445,139.4460267,16-077,
013206,0000016078,東京都,府中市,その他,東京都,府中市,日新町2丁目14番地,,35.67092474,139.4510667,16-078,
013206,0000016080,東京都,府中市,その他,東京都,府中市,日新町5丁目21番地,,35.6699525,139.4446853,16-080,
013206,0000016081,東京都,府中市,その他,東京都,府中市,四谷1丁目27番地7,,35.66184431,139.4515467,16-081,
013206,0000016082,東京都,府中市,その他,東京都,府中市,四谷2丁目61番地1,,35.66216409,139.4497618,16-082,
013206,0000016083,東京都,府中市,その他,東京都,府中市,四谷2丁目11番地9,,35.66657444,139.4501383,16-083,
013206,0000016084,東京都,府中市,その他,東京都,府中市,四谷1丁目52番地,,35.65883592,139.450306,16-084,
013206,0000016085,東京都,府中市,その他,東京都,府中市,四谷3丁目55番地,,35.66043134,139.4455488,16-085,
013206,0000016086,東京都,府中市,その他,東京都,府中市,四谷1丁目59番地81,,35.65860873,139.4472112,16-086,
013206,0000016087,東京都,府中市,その他,東京都,府中市,四谷3丁目64番地33,,35.6598291,139.4462839,16-087,
013206,0000016088,東京都,府中市,その他,東京都,府中市,四谷2丁目2番地2,,35.66586607,139.4543912,16-088,
013206,0000016089,東京都,府中市,その他,東京都,府中市,四谷4丁目25番地,,35.66695344,139.443484,16-089,
013206,0000016090,東京都,府中市,その他,東京都,府中市,四谷4丁目37番地11,,35.66848565,139.4421173,16-090,
013206,0000016091,東京都,府中市,その他,東京都,府中市,四谷3丁目42番地,,35.66369293,139.4418672,16-091,
013206,0000016092,東京都,府中市,その他,東京都,府中市,四谷6丁目19番地16,,35.67049462,139.4350844,16-092,
013206,0000016093,東京都,府中市,その他,東京都,府中市,四谷6丁目43番地,,35.67002866,139.4340002,16-093,
013206,0000016094,東京都,府中市,その他,東京都,府中市,日新町2丁目38番地9,,35.67043658,139.4490129,16-094,
013206,0000016095,東京都,府中市,その他,東京都,府中市,日新町5丁目8番地,,35.66832974,139.4469428,16-095,
013206,0000016096,東京都,府中市,その他,東京都,府中市,四谷2丁目41番地1,,35.66660065,139.4468688,16-096,
013206,0000016097,東京都,府中市,その他,東京都,府中市,四谷4丁目7番地3,,35.6662734,139.4450314,16-097,
013206,0000016099,東京都,府中市,その他,東京都,府中市,四谷3丁目12番地,,35.66331816,139.447741,16-099,
013206,0000016100,東京都,府中市,その他,東京都,府中市,四谷5丁目6番地,,35.66418714,139.4421547,16-100,
013206,0000016101,東京都,府中市,その他,東京都,府中市,四谷1丁目32番地,,35.66174535,139.4500621,16-101,
013206,0000016102,東京都,府中市,その他,東京都,府中市,四谷3丁目52番地,,35.66087576,139.4440523,16-102,
013206,0000016103,東京都,府中市,その他,東京都,府中市,四谷1丁目59番地,,35.65950047,139.4485166,16-103,
013206,0000016104,東京都,府中市,その他,東京都,府中市,四谷1丁目55番地4,,35.65834734,139.4489323,16-104,
013206,0000016105,東京都,府中市,その他,東京都,府中市,四谷1丁目58番地,,35.65866681,139.4486676,16-105,
013206,0000016106,東京都,府中市,その他,東京都,府中市,日新町5丁目66番地,,35.6703918,139.4390564,16-106,
013206,0000016108,東京都,府中市,その他,東京都,府中市,四谷1丁目23番地,,35.66100045,139.4508986,16-108,
013206,0000016109,東京都,府中市,その他,東京都,府中市,四谷1丁目53番地,,35.65842816,139.4496372,16-109,
013206,0000016110,東京都,府中市,その他,東京都,府中市,四谷1丁目14番地,,35.65855578,139.4516096,16-110,
013206,0000016111,東京都,府中市,その他,東京都,府中市,四谷2丁目76番地8,,35.66502258,139.4450201,16-111,
013206,0000016112,東京都,府中市,その他,東京都,府中市,府中市四谷三丁目52-64,,35.66213072,139.4445921,16-112,
013206,0000016113,東京都,府中市,その他,東京都,府中市,四谷4丁目54番地,,35.67011394,139.4386915,16-113,
013206,0000016114,東京都,府中市,その他,東京都,府中市,四谷2丁目50番地,,35.66541547,139.4491436,16-114,
013206,0000016116,東京都,府中市,その他,東京都,府中市,四谷3丁目19番地,,35.66178863,139.4471522,16-116,
013206,0000016117,東京都,府中市,その他,東京都,府中市,四谷4丁目53番地,,35.66891068,139.4397859,16-117,
013206,0000016118,東京都,府中市,その他,東京都,府中市,四谷2丁目23番地,,35.66606374,139.4502034,16-118,
013206,0000016119,東京都,府中市,その他,東京都,府中市,四谷2丁目75番地,,35.66525248,139.4452788,16-119,
013206,0000016121,東京都,府中市,その他,東京都,府中市,四谷3丁目42番地,,35.66378427,139.4423183,16-121,
013206,0000016122,東京都,府中市,その他,東京都,府中市,四谷3丁目14番地,,35.66302979,139.4469273,16-122,
013206,0000016123,東京都,府中市,その他,東京都,府中市,日新町3丁目36番地,,35.66778835,139.4510158,16-123,
013206,0000016124,東京都,府中市,その他,東京都,府中市,日新町3丁目6番地,,35.66890037,139.4502687,16-124,
013206,0000016125,東京都,府中市,その他,東京都,府中市,日新町5丁目3番地8,,35.66932467,139.4457767,16-125,
013206,0000016126,東京都,府中市,その他,東京都,府中市,日新町2丁目22番地,,35.67178252,139.449479,16-126,
013206,0000016127,東京都,府中市,その他,東京都,府中市,日新町3丁目18番地,,35.66987388,139.446915,16-127,
013206,0000016128,東京都,府中市,その他,東京都,府中市,日新町5丁目42番地35,,35.67020835,139.4412868,16-128,
013206,0000016129,東京都,府中市,その他,東京都,府中市,日新町5丁目72番地,,35.67146913,139.4379058,16-129,
013206,0000016130,東京都,府中市,その他,東京都,府中市,日新町2丁目26番地,,35.67194972,139.44841,16-130,
013206,0000016131,東京都,府中市,その他,東京都,府中市,日新町1丁目16番地,,35.67051317,139.4554592,16-131,
013206,0000016132,東京都,府中市,その他,東京都,府中市,日新町2丁目2番地,,35.67093023,139.453682,16-132,
013206,0000016133,東京都,府中市,その他,東京都,府中市,日新町1丁目10番地,,35.66979648,139.4563976,16-133,
013206,0000016134,東京都,府中市,その他,東京都,府中市,四谷3丁目50番地9,,35.66232567,139.44381,16-134,
013206,0000016135,東京都,府中市,その他,東京都,府中市,四谷3丁目43番地,,35.66351608,139.4420023,16-135,
013206,0000016136,東京都,府中市,その他,東京都,府中市,四谷3丁目43番地,,35.66345171,139.4422399,16-136,
013206,0000016137,東京都,府中市,その他,東京都,府中市,日新町5丁目61番地18,,35.67108042,139.4388966,16-137,
013206,0000016138,東京都,府中市,その他,東京都,府中市,四谷4丁目43番地9,,35.66749486,139.4414771,16-138,
013206,0000016139,東京都,府中市,その他,東京都,府中市,四谷3丁目52番地,,35.66120825,139.4418367,16-139,
013206,0000016140,東京都,府中市,その他,東京都,府中市,四谷4丁目43番地,,35.66714853,139.4416689,16-140,
013206,0000016141,東京都,府中市,その他,東京都,府中市,四谷1丁目7番地,,35.65910783,139.4527989,16-141,
013206,0000016142,東京都,府中市,その他,東京都,府中市,四谷1丁目1番地,,35.65933363,139.4543426,16-142,
013206,0000016144,東京都,府中市,その他,東京都,府中市,四谷1丁目34番地11,,35.66060527,139.4501393,16-144,
013206,0000016145,東京都,府中市,その他,東京都,府中市,四谷3丁目17番地,,35.66213765,139.4468008,16-145,
013206,0000016146,東京都,府中市,その他,東京都,府中市,四谷3丁目69番地,,35.66081255,139.4430936,16-146,
013206,0000016147,東京都,府中市,その他,東京都,府中市,四谷6丁目5番地,,35.6699096,139.4374727,16-147,
013206,0000016148,東京都,府中市,その他,東京都,府中市,四谷4丁目47番地,,35.66815336,139.4409537,16-148,
013206,0000016149,東京都,府中市,その他,東京都,府中市,四谷6丁目19番地31,,35.67073506,139.434715,16-149,
013206,0000016150,東京都,府中市,その他,東京都,府中市,四谷6丁目18番地,,35.6700571,139.4351457,16-150,
013206,0000016151,東京都,府中市,その他,東京都,府中市,四谷3丁目31番地4,,35.66419251,139.4441317,16-151,
013206,0000016152,東京都,府中市,その他,東京都,府中市,四谷1丁目13番地,,35.65977373,139.4523622,16-152,
013206,0000016153,東京都,府中市,その他,東京都,府中市,四谷4丁目29番地,,35.66731855,139.4444878,16-153,
013206,0000016154,東京都,府中市,その他,東京都,府中市,四谷1丁目18番地22,,35.66033731,139.4520408,16-154,
013206,0000016155,東京都,府中市,その他,東京都,府中市,四谷3丁目6番地,,35.66186932,139.4485189,16-155,
013206,0000016156,東京都,府中市,その他,東京都,府中市,四谷1丁目16番地,,35.66003115,139.4508509,16-156,
013206,0000016157,東京都,府中市,その他,東京都,府中市,日新町2丁目27番地,,35.67098916,139.4484447,16-157,
013206,0000016158,東京都,府中市,その他,東京都,府中市,四谷3丁目47番地,,35.66238996,139.441997,16-158,
013206,0000016159,東京都,府中市,その他,東京都,府中市,四谷4丁目54番地,,35.66942618,139.4391442,16-159,
013206,0000016160,東京都,府中市,その他,東京都,府中市,四谷5丁目23番地,,35.66836655,139.4384067,16-160,
013206,0000016161,東京都,府中市,その他,東京都,府中市,四谷1丁目59番地,,35.65954004,139.4479473,16-161,
013206,0000016162,東京都,府中市,その他,東京都,府中市,四谷3丁目64番地,,35.65948142,139.4466247,16-162,
013206,0000016163,東京都,府中市,その他,東京都,府中市,四谷3丁目52番地,,35.66134645,139.4437512,16-163,
013206,0000016164,東京都,府中市,その他,東京都,府中市,四谷2丁目54番地,,35.66473903,139.4489784,16-164,
013206,0000016165,東京都,府中市,その他,東京都,府中市,四谷1丁目36番地,,35.66032782,139.4492492,16-165,
013206,0000016167,東京都,府中市,その他,東京都,府中市,四谷1丁目48番地,,35.6583752,139.4508735,16-167,
013206,0000016168,東京都,府中市,その他,東京都,府中市,四谷1丁目48番地,,35.65786335,139.4508729,16-168,
013206,0000016169,東京都,府中市,その他,東京都,府中市,日新町2丁目3番地,,35.67069265,139.452842,16-169,
013206,0000016170,東京都,府中市,その他,東京都,府中市,日新町2丁目9番地,,35.6696426,139.4516882,16-170,
013206,0000016171,東京都,府中市,その他,東京都,府中市,四谷6丁目22番地3,,35.67072424,139.4362602,16-171,
013206,0000016172,東京都,府中市,その他,東京都,府中市,日新町4丁目1番地,,35.67216783,139.4488584,16-172,
013206,0000016173,東京都,府中市,その他,東京都,府中市,日新町2丁目27番地,,35.67103268,139.4489274,16-173,
013206,0000016174,東京都,府中市,その他,東京都,府中市,日新町3丁目15番地,,35.66986945,139.4476236,16-174,
013206,0000016175,東京都,府中市,その他,東京都,府中市,日新町5丁目9番地,,35.66847815,139.446555,16-175,
013206,0000016176,東京都,府中市,その他,東京都,府中市,日新町5丁目26番地14,,35.66796952,139.4457673,16-176,
013206,0000016177,東京都,府中市,その他,東京都,府中市,四谷4丁目8番地,,35.66617443,139.4443836,16-177,
013206,0000016178,東京都,府中市,その他,東京都,府中市,四谷4丁目11番地,,35.66561523,139.4437137,16-178,
013206,0000016179,東京都,府中市,その他,東京都,府中市,四谷5丁目3番地,,35.66437307,139.4432281,16-179,
013206,0000016180,東京都,府中市,その他,東京都,府中市,日新町4丁目25番地14,,35.67163004,139.4424695,16-180,
013206,0000016181,東京都,府中市,その他,東京都,府中市,日新町4丁目38番地34,,35.67054763,139.446003,16-181,
013206,0000016182,東京都,府中市,その他,東京都,府中市,日新町4丁目41番地22,,35.67063644,139.4435543,16-182,
013206,0000016183,東京都,府中市,その他,東京都,府中市,日新町5丁目74番地,,35.67106113,139.4368529,16-183,
013206,0000016184,東京都,府中市,その他,東京都,府中市,日新町5丁目41番地,,35.67030571,139.4423922,16-184,
013206,0000016185,東京都,府中市,その他,東京都,府中市,日新町4丁目33番地,,35.67134754,139.4471876,16-185,
013206,0000017001,東京都,府中市,その他,東京都,府中市,清水が丘1丁目4番地,,35.66843483,139.4943576,17-001,
013206,0000017002,東京都,府中市,その他,東京都,府中市,清水が丘2丁目6番地,,35.66619138,139.4948388,17-002,
013206,0000017003,東京都,府中市,その他,東京都,府中市,清水が丘3丁目46番地,,35.66633271,139.4991694,17-003,
013206,0000017004,東京都,府中市,その他,東京都,府中市,八幡町3丁目18番地18,,35.66803756,139.493081,17-004,
013206,0000017005,東京都,府中市,その他,東京都,府中市,清水が丘2丁目2番地,,35.66731397,139.4943273,17-005,
013206,0000017006,東京都,府中市,その他,東京都,府中市,清水が丘1丁目17番地,,35.66730278,139.4968813,17-006,
013206,0000017009,東京都,府中市,その他,東京都,府中市,清水が丘3丁目3番地14,,35.66741031,139.4989542,17-009,
013206,0000017010,東京都,府中市,その他,東京都,府中市,清水が丘3丁目48番地10,,35.66617802,139.4984853,17-010,
013206,0000017011,東京都,府中市,その他,東京都,府中市,清水が丘3丁目17番地,,35.66684888,139.5021177,17-011,
013206,0000017013,東京都,府中市,その他,東京都,府中市,清水が丘3丁目10番地14,,35.66590712,139.5019332,17-013,
013206,0000017015,東京都,府中市,その他,東京都,府中市,清水が丘3丁目32番地3,,35.66498942,139.5015856,17-015,
013206,0000017016,東京都,府中市,その他,東京都,府中市,小柳町1丁目26番地,,35.66487686,139.5024261,17-016,
013206,0000017017,東京都,府中市,その他,東京都,府中市,清水が丘2丁目44番地,,35.66472226,139.4944491,17-017,
013206,0000017018,東京都,府中市,その他,東京都,府中市,清水が丘2丁目44番地,,35.66424981,139.4949845,17-018,
013206,0000017019,東京都,府中市,その他,東京都,府中市,清水が丘2丁目51番地,,35.66434003,139.4965403,17-019,
013206,0000017020,東京都,府中市,その他,東京都,府中市,清水が丘2丁目52番地11,,35.66461326,139.4969815,17-020,
013206,0000017023,東京都,府中市,その他,東京都,府中市,清水が丘2丁目11番地12,,35.66625365,139.4962874,17-023,
013206,0000017025,東京都,府中市,その他,東京都,府中市,清水が丘2丁目26番地,,35.66588561,139.4973942,17-025,
013206,0000017026,東京都,府中市,その他,東京都,府中市,清水が丘3丁目48番地,,35.66568504,139.4983993,17-026,
013206,0000017027,東京都,府中市,その他,東京都,府中市,八幡町3丁目17番地,,35.66862745,139.4930611,17-027,
013206,0000017028,東京都,府中市,その他,東京都,府中市,緑町3丁目3番地,,35.66990429,139.4938011,17-028,
013206,0000017029,東京都,府中市,その他,東京都,府中市,清水が丘1丁目4番地,,35.6679036,139.494372,17-029,
013206,0000017030,東京都,府中市,その他,東京都,府中市,清水が丘1丁目10番地,,35.668195,139.4959226,17-030,
013206,0000017031,東京都,府中市,その他,東京都,府中市,清水が丘2丁目8番地,,35.66640668,139.4929095,17-031,
013206,0000017032,東京都,府中市,その他,東京都,府中市,清水が丘1丁目10番地24,,35.66776161,139.4956613,17-032,
013206,0000017033,東京都,府中市,その他,東京都,府中市,清水が丘3丁目50番地5,,35.66660264,139.4983369,17-033,
013206,0000017034,東京都,府中市,その他,東京都,府中市,清水が丘2丁目9番地,,35.66578732,139.4957314,17-034,
013206,0000017035,東京都,府中市,その他,東京都,府中市,清水が丘2丁目37番地,,35.66590082,139.4944364,17-035,
013206,0000017036,東京都,府中市,その他,東京都,府中市,清水が丘2丁目33番地,,35.66512751,139.4971627,17-036,
013206,0000017037,東京都,府中市,その他,東京都,府中市,清水が丘3丁目24番地2,,35.66612696,139.5042079,17-037,
013206,0000017038,東京都,府中市,その他,東京都,府中市,清水が丘3丁目23番地,,35.66683756,139.5043691,17-038,
013206,0000017039,東京都,府中市,その他,東京都,府中市,清水が丘3丁目15番地28,,35.66776191,139.5005583,17-039,
013206,0000017040,東京都,府中市,その他,東京都,府中市,清水が丘3丁目21番地,,35.66678459,139.5035887,17-040,
013206,0000017042,東京都,府中市,その他,東京都,府中市,清水が丘3丁目1番地,,35.66811916,139.498332,17-042,
013206,0000017043,東京都,府中市,その他,東京都,府中市,清水が丘1丁目9番地40,,35.66822175,139.4951517,17-043,
013206,0000017044,東京都,府中市,その他,東京都,府中市,八幡町3丁目12番地,,35.6667646,139.4926164,17-044,
013206,0000017045,東京都,府中市,その他,東京都,府中市,清水が丘2丁目7番地,,35.66679709,139.4938551,17-045,
013206,0000017046,東京都,府中市,その他,東京都,府中市,清水が丘2丁目1番地,,35.66743002,139.4949344,17-046,
013206,0000017047,東京都,府中市,その他,東京都,府中市,清水が丘2丁目14番地,,35.66677507,139.4965607,17-047,
013206,0000017048,東京都,府中市,その他,東京都,府中市,清水が丘3丁目7番地,,35.66657525,139.4995613,17-048,
013206,0000017049,東京都,府中市,その他,東京都,府中市,清水が丘2丁目58番地,,35.66377638,139.4984045,17-049,
013206,0000017050,東京都,府中市,その他,東京都,府中市,清水が丘2丁目27番地,,35.66577395,139.4966585,17-050,
013206,0000017051,東京都,府中市,その他,東京都,府中市,清水が丘2丁目11番地,,35.66621414,139.4952375,17-051,
013206,0000017052,東京都,府中市,その他,東京都,府中市,清水が丘2丁目54番地,,35.66444565,139.4977246,17-052,
013206,0000017053,東京都,府中市,その他,東京都,府中市,清水が丘2丁目45番地,,35.66500063,139.494403,17-053,
013206,0000017054,東京都,府中市,その他,東京都,府中市,清水が丘2丁目41番地,,35.66554741,139.4936583,17-054,
013206,0000017055,東京都,府中市,その他,東京都,府中市,清水が丘3丁目33番地,,35.66450705,139.5007552,17-055,
013206,0000017056,東京都,府中市,その他,東京都,府中市,清水が丘1丁目9番地,,35.66870409,139.4945559,17-056,
013206,0000017057,東京都,府中市,その他,東京都,府中市,清水が丘3丁目10番地11,,35.66543731,139.5012052,17-057,
013206,0000017058,東京都,府中市,その他,東京都,府中市,清水が丘2丁目3番地,,35.66688029,139.4948482,17-058,
013206,0000017059,東京都,府中市,その他,東京都,府中市,清水が丘2丁目21番地,,35.66629004,139.4979829,17-059,
013206,0000017060,東京都,府中市,その他,東京都,府中市,清水が丘2丁目29番地,,35.66551437,139.4962546,17-060,
013206,0000017061,東京都,府中市,その他,東京都,府中市,清水が丘2丁目58番地,,35.66383043,139.4989078,17-061,
013206,0000017062,東京都,府中市,その他,東京都,府中市,清水が丘3丁目12番地,,35.66672753,139.5003686,17-062,
013206,0000017063,東京都,府中市,その他,東京都,府中市,清水が丘2丁目57番地,,35.66425231,139.4972314,17-063,
013206,0000017064,東京都,府中市,その他,東京都,府中市,清水が丘2丁目14番地,,35.66663964,139.4959767,17-064,
013206,0000017065,東京都,府中市,その他,東京都,府中市,清水が丘1丁目8番地,,35.6684694,139.4956372,17-065,
013206,0000017066,東京都,府中市,その他,東京都,府中市,清水が丘2丁目2番地,,35.66708157,139.4953005,17-066,
013206,0000017067,東京都,府中市,その他,東京都,府中市,清水が丘3丁目5番地17,,35.66702433,139.499167,17-067,
013206,0000017068,東京都,府中市,その他,東京都,府中市,清水が丘3丁目45番地,,35.66588929,139.4992488,17-068,
013206,0000017069,東京都,府中市,その他,東京都,府中市,清水が丘3丁目16番地,,35.66720812,139.5015862,17-069,
013206,0000017070,東京都,府中市,その他,東京都,府中市,清水が丘2丁目12番地,,35.66686609,139.4952678,17-070,
013206,0000017071,東京都,府中市,その他,東京都,府中市,清水が丘2丁目26番地,,35.66608403,139.4971919,17-071,
013206,0000017073,東京都,府中市,その他,東京都,府中市,清水が丘3丁目16番地,,35.66707844,139.5008544,17-073,
013206,0000017074,東京都,府中市,その他,東京都,府中市,清水が丘3丁目26番地,,35.66577331,139.5027622,17-074,
013206,0000017075,東京都,府中市,その他,東京都,府中市,清水が丘3丁目8番地,,35.66622932,139.5002454,17-075,
013206,0000017076,東京都,府中市,その他,東京都,府中市,清水が丘2丁目1番地,,35.66770333,139.494463,17-076,
013206,0000017077,東京都,府中市,その他,東京都,府中市,清水が丘3丁目6番地,,35.6659867,139.4996933,17-077,
013206,0000017078,東京都,府中市,その他,東京都,府中市,清水が丘2丁目9番地,,35.66562657,139.4955358,17-078,
013206,0000017080,東京都,府中市,その他,東京都,府中市,清水が丘1丁目16番地,,35.66753557,139.4971828,17-080,
013206,0000017081,東京都,府中市,その他,東京都,府中市,清水が丘3丁目43番地,,35.66547175,139.4982473,17-081,
013206,0000017082,東京都,府中市,その他,東京都,府中市,清水が丘3丁目8番地,,35.66597518,139.5004833,17-082,
013206,0000017084,東京都,府中市,その他,東京都,府中市,清水が丘3丁目4番地,,35.66706708,139.4984311,17-084,
013206,0000017085,東京都,府中市,その他,東京都,府中市,清水が丘3丁目4番地17,,35.66684162,139.4987468,17-085,
013206,0000017086,東京都,府中市,その他,東京都,府中市,清水が丘2丁目37番地,,35.66615368,139.493126,17-086,
013206,0000017087,東京都,府中市,その他,東京都,府中市,清水が丘3丁目3番地18,,35.66724963,139.4995026,17-087,
013206,0000017088,東京都,府中市,その他,東京都,府中市,清水が丘3丁目15番地8,,35.6673793,139.5003036,17-088,
013206,0000017089,東京都,府中市,その他,東京都,府中市,清水が丘3丁目45番地,,35.66540556,139.499584,17-089,
013206,0000017090,東京都,府中市,その他,東京都,府中市,清水が丘3丁目27番地,,35.66617855,139.5020503,17-090,
013206,0000018001,東京都,府中市,その他,東京都,府中市,北山町3丁目24番地4,,35.68850614,139.4547595,18-001,
013206,0000018002,東京都,府中市,その他,東京都,府中市,北山町3丁目23番地17,,35.68871764,139.4552592,18-002,
013206,0000018003,東京都,府中市,その他,東京都,府中市,北山町3丁目23番地3,,35.6883546,139.4554173,18-003,
013206,0000018004,東京都,府中市,その他,東京都,府中市,北山町1丁目12番地12,,35.68558916,139.4532682,18-004,
013206,0000018005,東京都,府中市,その他,東京都,府中市,武蔵台1丁目11番地,,35.68670056,139.4648639,18-005,
013206,0000018007,東京都,府中市,その他,東京都,府中市,武蔵台1丁目15番地,,35.68689361,139.4636947,18-007,
013206,0000018008,東京都,府中市,その他,東京都,府中市,武蔵台1丁目16番地23,,35.68704201,139.4629696,18-008,
013206,0000018009,東京都,府中市,その他,東京都,府中市,武蔵台1丁目16番地48,,35.68726965,139.4626616,18-009,
013206,0000018010,東京都,府中市,その他,東京都,府中市,武蔵台1丁目17番地36,,35.68662773,139.462903,18-010,
013206,0000018011,東京都,府中市,その他,東京都,府中市,武蔵台1丁目17番地50,,35.68634914,139.4633099,18-011,
013206,0000018012,東京都,府中市,その他,東京都,府中市,武蔵台1丁目19番地,,35.68733674,139.4620319,18-012,
013206,0000018013,東京都,府中市,その他,東京都,府中市,武蔵台1丁目19番地,,35.686778,139.4619995,18-013,
013206,0000018014,東京都,府中市,その他,東京都,府中市,武蔵台1丁目20番地,,35.68753559,139.4608714,18-014,
013206,0000018015,東京都,府中市,その他,東京都,府中市,武蔵台1丁目20番地11,,35.68723383,139.4612812,18-015,
013206,0000018016,東京都,府中市,その他,東京都,府中市,武蔵台1丁目22番地43,,35.68646957,139.4602054,18-016,
